name,State,latitude (deg),longitude (deg),2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Abbeville,South Carolina,34.213809,-82.46046,4.836537603266354,4.885512465507301,4.934245317228196,4.982600171565393,5.0304249076205725,5.077775994515082,5.1245197502473685,5.170716101231924,5.216439955486853,5.261540344544891,5.305999981940317,5.349742807223974,5.392733095033377,5.435097612783793,5.476724574663578,5.5175794077412945,5.557687465499999,5.597160533751332,5.636142666376275,5.674625796357494,5.712609923694991,5.750112334854482,5.787346229579821,5.824255138749663,5.860893226623256,5.897269712648987,5.933370767654279
Acadia,Louisiana,30.291497,-92.411037,21.56282067340536,21.647265015232325,21.7295132694722,21.808266879986544,21.88321553005108,21.954363993769267,22.021406728520287,22.0855945494081,22.147046809018946,22.205701444007985,22.260928272719784,22.3128275513268,22.361351538794537,22.40683919646795,22.449643808002353,22.490596067398087,22.529758038,22.56882930063636,22.60851164851434,22.64985538439299,22.692239874823777,22.73618072297933,22.778259670789307,22.81839555849505,22.85661703071728,22.893291693421638,22.928266775297736
Accomack,Virginia,37.765944,-75.757807,24.798805007500604,25.103961535673637,25.409536874204807,25.71417819915949,26.018284377545434,26.32196842168151,26.62518712097521,26.928472298103532,27.23215966613134,27.536146184414964,27.839747131257756,28.142939239417604,28.44506105443998,28.746122548000077,29.045665023038993,29.343798167983834,29.640455505,29.9368502545694,30.233743587898477,30.530889536999137,30.82836787527292,31.125932634731722,31.426246252652295,31.729132562772858,32.034977136534266,32.34424199488715,32.65729941370541
Ada,Idaho,43.447861,-116.244456,284.9198457561467,289.2781586101665,293.720146794701,298.2096263830414,302.7492700515922,307.32941504719804,311.94060420719654,316.5793424932122,321.2141745598672,325.8605196941115,330.49884679914186,335.1217546172222,339.7360276346107,344.3363204984978,348.9082418743972,353.45919302004455,358.001509365,362.55019901522815,367.0955992175735,371.66608146002415,376.25033826548344,380.88249765573386,385.56153167831195,390.29360804799774,395.1005193570139,399.9773314335365,404.9359685261398
Adair,Iowa,41.328528,-94.478164,15.859337501381267,15.907541036465366,15.953711795683088,15.99650707708058,16.035434734921772,16.07050011861684,16.10122713066024,16.127540879309528,16.14980512445657,16.16764005797898,16.18073541408661,16.189347964467853,16.192974864566292,16.19176054845664,16.185341256247014,16.17397910903598,16.157872034999993,16.136913045935575,16.111765468704377,16.08257373738111,16.04934855078613,16.011972221895597,15.973488565098906,15.933822688653601,15.892878303176552,15.85132943434976,15.808427164748775
Adair,Kentucky,37.105541,-85.281401,15.548074488783655,15.632130758549335,15.71429466399814,15.793439797798598,15.869798950799208,15.943405915219914,16.014196861311937,16.082716219285487,16.149418306764264,16.21407408759086,16.276702335220804,16.33736687940288,16.396026418534927,16.452707235454696,16.507649630392876,16.560823565820655,16.61237172,16.662725882407987,16.71242672856371,16.761305297367468,16.809477984243497,16.85729397546456,16.90543287012064,16.953894668211753,17.00282955738208,17.05235393305588,17.102610473495137
Adair,Missouri,40.190666,-92.603592,21.14542853506831,21.26317852484906,21.38123832478898,21.49822116560417,21.614149176591724,21.72883425872642,21.841903902174035,21.953767498930603,22.064686912344943,22.173909746316227,22.280945468092433,22.385834648051553,22.48793553657816,22.58722969259136,22.68341468236434,22.776446247302935,22.86650511,22.95414819109879,23.040718001289033,23.125672372792188,23.20953872052208,23.292435067396482,23.375796129509638,23.459419054971608,23.543905023019832,23.629316733329382,23.715868102438723
Adair,Oklahoma,35.8975,-94.651671,19.686307445210016,19.765732327460285,19.845746581628312,19.92523320760329,20.004209044582886,20.08223627342819,20.15941592932509,20.236859399318515,20.315217799050924,20.393879304341052,20.47292811117713,20.553329666891113,20.634281303061666,20.716136642839455,20.79886200782916,20.88282786037911,20.96867409,21.057096716861373,21.14907241442695,21.244707830948506,21.34419942373197,21.447491062118498,21.551186841248633,21.654882620378768,21.758477364323006,21.862386439956715,21.96533568132435
Adams,Colorado,39.874325,-104.331872,409.35653592859876,413.2089492007061,417.0629730882939,420.89256930776065,424.71285974889554,428.51856517206807,432.3208704070038,436.1395502326582,439.99822700941195,443.8958269936114,447.83745046761146,451.8217552518451,455.8493676967769,459.91160837453964,464.01787254210313,468.16189669482077,472.34582831999995,476.5790626746103,480.88173245215836,485.2497216353049,489.67909316398647,494.17288931188847,498.7770126202055,503.4828731397082,508.2995082128149,513.2404291138342,518.2922140470956
Adams,Idaho,44.884583,-116.431873,2.904582631983403,2.9490129516297574,2.9942962898192533,3.0400637736683707,3.0863426494696418,3.133034411396218,3.180042649489905,3.227331733983546,3.2745809969727158,3.3219476286066416,3.3692325213629704,3.4163602239700706,3.463399900093603,3.5102970571485033,3.5569049843288245,3.6032991329061956,3.6496052549999995,3.6959763490221516,3.7423139091458006,3.788907165245527,3.835640844545231,3.8828628612418674,3.930562735992156,3.9788033448557885,4.027806849910339,4.077522950308054,4.128073206431004
Adams,Illinois,39.986053,-91.194961,57.113772233216864,57.33464405331646,57.54952476705753,57.754730318080924,57.950978555603704,58.1386532354966,58.31686946186944,58.48927968765667,58.658380583405624,58.822163074263585,58.980351758958605,59.130991739937365,59.27413719449929,59.408406601509675,59.534549413610215,59.65206449078147,59.760811875,59.86277806724377,59.96071708023221,60.0542722467443,60.143899559049935,60.22938682272653,60.31400724961272,60.39825746495303,60.48149185592961,60.56397227948957,60.64648430647414
