,name,State,State_County,latitude (deg),longitude (deg),2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
0,Abbeville,South Carolina,South Carolina_Abbeville,34.213809,-82.46046,48.36537603266356,48.85512465507301,49.34245317228197,49.82600171565393,50.304249076205735,50.77775994515083,51.24519750247369,51.70716101231924,52.16439955486853,52.61540344544891,53.05999981940317,53.49742807223974,53.92733095033378,54.35097612783794,54.76724574663578,55.17579407741295,55.57687465499999,55.97160533751333,56.36142666376275,56.74625796357495,57.12609923694992,57.50112334854482,57.873462295798205,58.24255138749663,58.60893226623257,58.97269712648988,59.3337076765428
1,Acadia,Louisiana,Louisiana_Acadia,30.291497,-92.411037,53.9070516835134,54.11816253808082,54.3237831736805,54.520667199966354,54.708038825127694,54.885909984423165,55.05351682130071,55.21398637352024,55.36761702254736,55.51425361001996,55.652320681799466,55.78206887831701,55.90337884698634,56.01709799116988,56.124109520005895,56.226490168495225,56.324395095,56.422073251590895,56.52127912128585,56.62463846098247,56.73059968705944,56.84045180744832,56.94564917697326,57.04598889623764,57.14154257679319,57.2332292335541,57.32066693824434
2,Accomack,Virginia,Virginia_Accomack,37.765944,-75.757807,272.7868550825066,276.14357689240995,279.50490561625287,282.8559601907544,286.2011281529998,289.5416526384966,292.8770583307273,296.2131952791388,299.5537563274448,302.89760802856455,306.2372184438353,309.5723316335936,312.8956715988397,316.2073480280008,319.50231525342883,322.7817798478222,326.0450105549999,329.30535280026334,332.5711794668832,335.8397849069905,339.11204662800213,342.3852589820489,345.6887087791752,349.0204581905014,352.38474850187686,355.7866619437586,359.2302935507595
3,Ada,Idaho,Idaho_Ada,43.447861,-116.244456,1709.5190745368805,1735.6689516609986,1762.320880768206,1789.2577582982483,1816.495620309553,1843.9764902831887,1871.6436252431797,1899.4760549592731,1927.2850473592036,1955.163118164669,1982.993080794851,2010.7305277033336,2038.416165807664,2066.017922990987,2093.449451246383,2120.7551581202674,2148.00905619,2175.3011940913684,2202.573595305441,2229.996488760145,2257.5020295929007,2285.2949859344026,2313.369190069872,2341.761648287986,2370.603116142084,2399.863988601219,2429.6158111568398
4,Adair,Iowa,Iowa_Adair,41.328528,-94.478164,111.01536250966888,111.35278725525755,111.6759825697816,111.97554953956406,112.2480431444524,112.4935008303179,112.7085899146217,112.89278615516668,113.048635871196,113.17348040585284,113.26514789860626,113.32543575127497,113.35082405196404,113.34232383919648,113.29738879372908,113.21785376325184,113.10510424499998,112.95839132154904,112.78235828093062,112.5780161616678,112.34543985550292,112.0838055532692,111.81441995569232,111.53675882057522,111.25014812223588,110.95930604044833,110.6589901532414
5,Adair,Kentucky,Kentucky_Adair,37.105541,-85.281401,93.28844693270192,93.79278455129602,94.28576798398883,94.76063878679156,95.21879370479525,95.6604354913195,96.08518116787164,96.49629731571294,96.8965098405856,97.28444452554515,97.6602140113248,98.02420127641729,98.37615851120955,98.71624341272816,99.04589778235729,99.36494139492392,99.67423032,99.97635529444791,100.27456037138228,100.5678317842048,100.856867905461,101.14376385278736,101.43259722072386,101.72336800927052,102.01697734429248,102.31412359833529,102.61566284097084
6,Adair,Missouri,Missouri_Adair,40.190666,-92.603592,317.18142802602466,318.9476778727359,320.7185748718347,322.47331748406265,324.2122376488758,325.93251388089635,327.6285585326105,329.306512483959,330.9703036851741,332.6086461947434,334.2141820213865,335.7875197207733,337.3190330486724,338.80844538887044,340.25122023546504,341.646693709544,342.9975766499999,344.3122228664818,345.6107700193355,346.88508559188284,348.1430808078312,349.38652601094725,350.6369419426445,351.8912858245741,353.1585753452975,354.43975099994066,355.7380215365808
7,Adair,Oklahoma,Oklahoma_Adair,35.8975,-94.651671,59.05892233563005,59.29719698238085,59.53723974488493,59.77569962280988,60.012627133748666,60.24670882028456,60.47824778797527,60.71057819795555,60.94565339715278,61.18163791302316,61.41878433353139,61.65998900067335,61.902843909185,62.14840992851836,62.39658602348749,62.64848358113733,62.90602227,63.17129015058413,63.447217243280846,63.73412349284553,64.0325982711959,64.3424731863555,64.6535605237459,64.9646478611363,65.27543209296903,65.58715931987012,65.89600704397306
8,Adams,Colorado,Colorado_Adams,39.874325,-104.331872,3684.2088233573895,3718.8805428063542,3753.5667577946447,3788.033123769845,3822.4157377400593,3856.667086548612,3890.887833663034,3925.255952093924,3959.984043084708,3995.0624429425034,4030.5370542085034,4066.395797266605,4102.644309270992,4139.204475370856,4176.160852878928,4213.4570702533865,4251.112454879999,4289.211564071493,4327.935592069424,4367.247494717743,4407.111838475877,4447.556003806995,4488.993113581849,4531.345858257373,4574.695573915334,4619.1638620245085,4664.6299264238605
9,Adams,Idaho,Idaho_Adams,44.884583,-116.431873,17.427495791900416,17.694077709778547,17.96577773891552,18.240382642010225,18.51805589681785,18.798206468377305,19.08025589693943,19.36399040390128,19.647485981836297,19.93168577163985,20.21539512817782,20.49816134382042,20.780399400561624,21.06178234289102,21.341429905972944,21.61979479743717,21.89763153,22.175858094132906,22.4538834548748,22.73344299147316,23.01384506727138,23.297177167451206,23.583376415952937,23.87282006913473,24.166841099462037,24.465137701848324,24.768439238586023
