Year,seed,sobol,scenario,recycling,trash,wishcycling
8,0,FALSE,Nevada,0.16795225,0.787194674,0.044853076
8,0,FALSE,New Hampshire,0.309028969,0.629616924,0.061354107
8,0,FALSE,New Jersey,0.216328175,0.729604556,0.054067268
8,0,FALSE,New Mexico,0.12098369,0.843695209,0.035321101
8,0,FALSE,New York,0.624532225,0.289114114,0.086353661
8,0,FALSE,North Carolina,0.109458078,0.858571915,0.031970007
8,0,FALSE,North Dakota,0.180595097,0.765416172,0.053988731
8,0,FALSE,Ohio,0.124061415,0.839903429,0.036035156
8,0,FALSE,Oklahoma,0.090817901,0.879662698,0.0295194
8,0,FALSE,Oregon,0.75862951,0.110725184,0.130645306
8,0,FALSE,Pennsylvania,0.178567642,0.778853902,0.042578456
8,0,FALSE,Rhode Island,0.398240741,0.526879085,0.074880174
8,0,FALSE,South Carolina,0.069068833,0.908936059,0.021995108
8,0,FALSE,South Dakota,0.186847327,0.77307853,0.040074144
8,0,FALSE,Tennessee,0.073081284,0.905559916,0.0213588
8,0,FALSE,Texas,0.139000716,0.823845947,0.037153337
8,0,FALSE,Utah,0.174952435,0.771523021,0.053524543
8,0,FALSE,Vermont,0.597393417,0.306439143,0.09616744
8,0,FALSE,Virginia,0.117648427,0.84770147,0.034650102
8,0,FALSE,Washington,0.265817645,0.676937984,0.057244371
8,0,FALSE,West Virginia,0.128277421,0.836027837,0.035694742
8,0,FALSE,Wisconsin,0.249009434,0.695812369,0.055178197
8,0,FALSE,Wyoming,0.121234351,0.828413537,0.050352113
9,0,FALSE,Alabama,0.085060606,0.882984848,0.031954545
9,0,FALSE,Alaska,0.06244213,0.914959491,0.02259838
9,0,FALSE,Arizona,0.178362808,0.774580207,0.047056985
9,0,FALSE,Arkansas,0.085897436,0.887647538,0.026455026
9,0,FALSE,California,0.633548513,0.252034429,0.114417058
9,0,FALSE,Colorado,0.0983785,0.86995935,0.03166215
9,0,FALSE,Connecticut,0.553114008,0.331372853,0.115513139
9,0,FALSE,Delaware,0.127361111,0.840421007,0.032217882
9,0,FALSE,Florida,0.101815302,0.86366553,0.034519168
9,0,FALSE,Georgia,0.106706234,0.858329296,0.03496447
9,0,FALSE,Hawaii,0.5228552,0.367226407,0.109918393
9,0,FALSE,Idaho,0.132892083,0.829420911,0.037687006
9,0,FALSE,Illinois,0.136577734,0.830599473,0.032822793
9,0,FALSE,Indiana,0.169264403,0.78005144,0.050684156
9,0,FALSE,Iowa,0.346056241,0.576023091,0.077920668
9,0,FALSE,Kansas,0.190912209,0.767283951,0.041803841
9,0,FALSE,Kentucky,0.101862256,0.869688931,0.028448814
9,0,FALSE,Louisiana,0.088090551,0.88105315,0.030856299
9,0,FALSE,Maine,0.813718277,0.067743655,0.118538068
9,0,FALSE,Maryland,0.346826095,0.593823357,0.059350548
9,0,FALSE,Massachusetts,0.407841599,0.501569366,0.090589035
9,0,FALSE,Michigan,0.652961054,0.226271478,0.120767468
9,0,FALSE,Minnesota,0.249911899,0.690438433,0.059649668
9,0,FALSE,Mississippi,0.085864436,0.885971686,0.028163878
9,0,FALSE,Missouri,0.107231447,0.859301968,0.033466585
9,0,FALSE,Montana,0.130231301,0.836878513,0.032890186
9,0,FALSE,Nebraska,0.142972813,0.819692671,0.037334515
9,0,FALSE,Nevada,0.170321396,0.784632691,0.045045914
9,0,FALSE,New Hampshire,0.304116638,0.633914618,0.061968744
9,0,FALSE,New Jersey,0.213174296,0.733064689,0.053761014
9,0,FALSE,New Mexico,0.119576962,0.846651376,0.033771662
9,0,FALSE,New York,0.623677524,0.291302841,0.085019635
9,0,FALSE,North Carolina,0.109134288,0.861157975,0.029707737
9,0,FALSE,North Dakota,0.179641163,0.765584223,0.054774614
9,0,FALSE,Ohio,0.120979818,0.843321398,0.035698785
9,0,FALSE,Oklahoma,0.092069004,0.878058862,0.029872134
9,0,FALSE,Oregon,0.76321576,0.107956381,0.128827859
9,0,FALSE,Pennsylvania,0.175508906,0.78326972,0.041221374
9,0,FALSE,Rhode Island,0.392363834,0.534063181,0.073572985
9,0,FALSE,South Carolina,0.066701607,0.911373166,0.021925227
9,0,FALSE,South Dakota,0.185254804,0.773705096,0.0410401
9,0,FALSE,Tennessee,0.073456306,0.903728414,0.02281528
9,0,FALSE,Texas,0.14006978,0.825599392,0.034330828
9,0,FALSE,Utah,0.172041476,0.774391172,0.053567352
9,0,FALSE,Vermont,0.602010161,0.301590457,0.096399381
9,0,FALSE,Virginia,0.11691327,0.846594082,0.036492648
9,0,FALSE,Washington,0.262075489,0.682055186,0.055869324
9,0,FALSE,West Virginia,0.123887699,0.840179634,0.035932667
9,0,FALSE,Wisconsin,0.245702306,0.698050314,0.056247379
9,0,FALSE,Wyoming,0.12068662,0.829582355,0.049731025
10,0,FALSE,Alabama,0.086540404,0.882106061,0.031353535
10,0,FALSE,Alaska,0.060185185,0.919021991,0.020792824
10,0,FALSE,Arizona,0.175866381,0.777317792,0.046815827
10,0,FALSE,Arkansas,0.085622711,0.8877035,0.026673789
10,0,FALSE,California,0.637964593,0.249334898,0.112700509
10,0,FALSE,Colorado,0.100560072,0.866946703,0.032493225
10,0,FALSE,Connecticut,0.556000414,0.328869232,0.115130354
10,0,FALSE,Delaware,0.124166667,0.843680556,0.032152778
10,0,FALSE,Florida,0.105275341,0.860684698,0.034039961
10,0,FALSE,Georgia,0.108797642,0.857990149,0.033212209
10,0,FALSE,Hawaii,0.531031597,0.358160703,0.1108077
10,0,FALSE,Idaho,0.129206589,0.833140024,0.037653387
10,0,FALSE,Illinois,0.133196091,0.832828283,0.033975626
10,0,FALSE,Indiana,0.167890947,0.780401235,0.051707819
10,0,FALSE,Iowa,0.348273891,0.575177183,0.076548925
10,0,FALSE,Kansas,0.187620027,0.770981939,0.041398034
10,0,FALSE,Kentucky,0.102626925,0.870011444,0.027361631
10,0,FALSE,Louisiana,0.082370954,0.889709099,0.027919948
10,0,FALSE,Maine,0.817716997,0.066682662,0.115600341
10,0,FALSE,Maryland,0.347579225,0.596087637,0.056333138
10,0,FALSE,Massachusetts,0.406010672,0.504640092,0.089349236
10,0,FALSE,Michigan,0.659564719,0.223556701,0.11687858
10,0,FALSE,Minnesota,0.249450663,0.69197243,0.058576907
10,0,FALSE,Mississippi,0.086969112,0.883944659,0.029086229
10,0,FALSE,Missouri,0.104433169,0.861777368,0.033789463
10,0,FALSE,Montana,0.129966494,0.835413965,0.034619542
10,0,FALSE,Nebraska,0.141146572,0.82179669,0.037056738
10,0,FALSE,Nevada,0.167823691,0.786212121,0.045964187
10,0,FALSE,New Hampshire,0.298708786,0.637083095,0.064208119
10,0,FALSE,New Jersey,0.206597894,0.740108532,0.053293574
10,0,FALSE,New Mexico,0.116997961,0.8490316,0.033970438
10,0,FALSE,New York,0.626085701,0.288322938,0.085591361
10,0,FALSE,North Carolina,0.10635651,0.864404397,0.029239093
10,0,FALSE,North Dakota,0.17618624,0.769345591,0.054468169
10,0,FALSE,Ohio,0.118511285,0.844992405,0.036496311
10,0,FALSE,Oklahoma,0.090145503,0.882170414,0.027684083
10,0,FALSE,Oregon,0.766653204,0.107830731,0.125516065
10,0,FALSE,Pennsylvania,0.174337362,0.780693384,0.044969254
10,0,FALSE,Rhode Island,0.393910675,0.53083878,0.075250545
10,0,FALSE,South Carolina,0.064871593,0.913945667,0.021182739
10,0,FALSE,South Dakota,0.176383668,0.781631161,0.041985171
10,0,FALSE,Tennessee,0.069300541,0.908900227,0.021799233
10,0,FALSE,Texas,0.134134013,0.829889068,0.035976919
10,0,FALSE,Utah,0.16844083,0.777920472,0.053638699
10,0,FALSE,Vermont,0.603324497,0.304622266,0.092053236
10,0,FALSE,Virginia,0.112525591,0.850553694,0.036920715
10,0,FALSE,Washington,0.258983942,0.685885013,0.055131045
10,0,FALSE,West Virginia,0.118266714,0.845961218,0.035772068
10,0,FALSE,Wisconsin,0.23807652,0.703422432,0.058501048
10,0,FALSE,Wyoming,0.117718114,0.834106025,0.048175861
11,0,FALSE,Alabama,0.081671717,0.887146465,0.031181818
11,0,FALSE,Alaska,0.061047454,0.917876157,0.021076389
11,0,FALSE,Arizona,0.172575027,0.780613612,0.046811361
11,0,FALSE,Arkansas,0.07995523,0.893666056,0.026378714
11,0,FALSE,California,0.63772007,0.247437402,0.114842527
11,0,FALSE,Colorado,0.102330623,0.866747967,0.030921409
11,0,FALSE,Connecticut,0.558535071,0.327420857,0.114044072
11,0,FALSE,Delaware,0.118489583,0.849466146,0.032044271
11,0,FALSE,Florida,0.101591943,0.863499025,0.034909032
11,0,FALSE,Georgia,0.105918928,0.861446221,0.032634851
11,0,FALSE,Hawaii,0.542618749,0.348362628,0.109018623
11,0,FALSE,Idaho,0.127424777,0.835287443,0.037287779
11,0,FALSE,Illinois,0.131763285,0.832795345,0.03544137
11,0,FALSE,Indiana,0.163359053,0.786188272,0.050452675
11,0,FALSE,Iowa,0.348908322,0.574331276,0.076760402
11,0,FALSE,Kansas,0.182801783,0.776074531,0.041123685
11,0,FALSE,Kentucky,0.099927174,0.872206617,0.027866209
11,0,FALSE,Louisiana,0.083623141,0.88730315,0.02907371
11,0,FALSE,Maine,0.820126893,0.065930902,0.113942205
11,0,FALSE,Maryland,0.346469092,0.597324922,0.056205986
11,0,FALSE,Massachusetts,0.409730069,0.506392551,0.08387738
11,0,FALSE,Michigan,0.66524055,0.22126575,0.1134937
11,0,FALSE,Minnesota,0.233126036,0.706731965,0.060141998
11,0,FALSE,Mississippi,0.082904333,0.888213213,0.028882454
11,0,FALSE,Missouri,0.104412669,0.863248257,0.032339073
11,0,FALSE,Montana,0.12528102,0.841742326,0.032976654
11,0,FALSE,Nebraska,0.136235225,0.82608747,0.037677305
11,0,FALSE,Nevada,0.162589532,0.79305326,0.044357208
11,0,FALSE,New Hampshire,0.293167524,0.642757766,0.064074709
11,0,FALSE,New Jersey,0.207538147,0.740436278,0.052025575
11,0,FALSE,New Mexico,0.113634047,0.854082569,0.032283384
11,0,FALSE,New York,0.622112497,0.290528991,0.087358512
11,0,FALSE,North Carolina,0.107728357,0.862781186,0.029490457
11,0,FALSE,North Dakota,0.171638988,0.774767695,0.053593318
11,0,FALSE,Ohio,0.113476563,0.849235026,0.037288411
11,0,FALSE,Oklahoma,0.08930776,0.881983025,0.028709215
11,0,FALSE,Oregon,0.771728595,0.107373003,0.120898402
11,0,FALSE,Pennsylvania,0.167673876,0.788353478,0.043972646
11,0,FALSE,Rhode Island,0.387652505,0.539460784,0.07288671
11,0,FALSE,South Carolina,0.066657932,0.91048218,0.022859888
11,0,FALSE,South Dakota,0.175062657,0.785897034,0.039040309
11,0,FALSE,Tennessee,0.069270016,0.909663353,0.021066632
11,0,FALSE,Texas,0.132331365,0.832859188,0.034809447
11,0,FALSE,Utah,0.161291857,0.784769787,0.053938356
11,0,FALSE,Vermont,0.606118843,0.300463883,0.093417274
11,0,FALSE,Virginia,0.110608599,0.853229109,0.036162293
11,0,FALSE,Washington,0.24984773,0.695002769,0.055149502
11,0,FALSE,West Virginia,0.118867476,0.84630621,0.034826315
11,0,FALSE,Wisconsin,0.236519916,0.707667715,0.055812369
11,0,FALSE,Wyoming,0.114588224,0.836086659,0.049325117
12,0,FALSE,Alabama,0.083737374,0.884681818,0.031580808
12,0,FALSE,Alaska,0.060480324,0.916394676,0.023125
12,0,FALSE,Arizona,0.170409075,0.782578599,0.047012326
12,0,FALSE,Arkansas,0.082682133,0.890074278,0.02724359
12,0,FALSE,California,0.640625,0.244258607,0.115116393
12,0,FALSE,Colorado,0.098134598,0.872484192,0.02938121
12,0,FALSE,Connecticut,0.564835506,0.322817091,0.112347403
12,0,FALSE,Delaware,0.113988715,0.852803819,0.033207465
12,0,FALSE,Florida,0.099350227,0.866049383,0.03460039
12,0,FALSE,Georgia,0.104118217,0.864288598,0.031593185
12,0,FALSE,Hawaii,0.545726093,0.345940573,0.108333333
12,0,FALSE,Idaho,0.122739116,0.840943856,0.036317028
12,0,FALSE,Illinois,0.133931708,0.830758674,0.035309618
12,0,FALSE,Indiana,0.159768519,0.792263374,0.047968107
12,0,FALSE,Iowa,0.347050754,0.575771605,0.077177641
12,0,FALSE,Kansas,0.184739369,0.773108139,0.042152492
12,0,FALSE,Kentucky,0.098215772,0.873335414,0.028448814
12,0,FALSE,Louisiana,0.084689414,0.886269685,0.029040901
12,0,FALSE,Maine,0.821273193,0.069535082,0.109191725
12,0,FALSE,Maryland,0.339876761,0.603110329,0.057012911
12,0,FALSE,Massachusetts,0.411513915,0.503996652,0.084489433
12,0,FALSE,Michigan,0.666569301,0.218923253,0.114507446
12,0,FALSE,Minnesota,0.230819859,0.709411277,0.059768864
12,0,FALSE,Mississippi,0.085076148,0.885660661,0.029263192
12,0,FALSE,Missouri,0.101588766,0.865600656,0.032810578
12,0,FALSE,Montana,0.122681582,0.842655642,0.034662776
12,0,FALSE,Nebraska,0.131513002,0.829858156,0.038628842
12,0,FALSE,Nevada,0.163576676,0.791749311,0.044674013
12,0,FALSE,New Hampshire,0.288779302,0.649799886,0.061420812
12,0,FALSE,New Jersey,0.201837524,0.745513647,0.052648829
12,0,FALSE,New Mexico,0.115728848,0.849770642,0.03450051
12,0,FALSE,New York,0.624047124,0.289119889,0.086832987
12,0,FALSE,North Carolina,0.10527863,0.866291752,0.028429618
12,0,FALSE,North Dakota,0.168534994,0.779161724,0.052303282
12,0,FALSE,Ohio,0.109906684,0.857541233,0.032552083
12,0,FALSE,Oklahoma,0.087042549,0.884959215,0.027998236
12,0,FALSE,Oregon,0.777966254,0.106807575,0.115226171
12,0,FALSE,Pennsylvania,0.170175997,0.785925573,0.043898431
12,0,FALSE,Rhode Island,0.384515251,0.542194989,0.07328976
12,0,FALSE,South Carolina,0.064364955,0.913565688,0.022069357
12,0,FALSE,South Dakota,0.170540936,0.791306391,0.038152673
12,0,FALSE,Tennessee,0.069679923,0.909196756,0.021123321
12,0,FALSE,Texas,0.128166935,0.839452496,0.032380569
12,0,FALSE,Utah,0.156849315,0.788284817,0.054865868
12,0,FALSE,Vermont,0.612657389,0.297001325,0.090341286
12,0,FALSE,Virginia,0.113046715,0.849888331,0.037064954
12,0,FALSE,Washington,0.247199151,0.698306571,0.054494278
12,0,FALSE,West Virginia,0.113841304,0.851903402,0.034255294
12,0,FALSE,Wisconsin,0.232353249,0.715938155,0.051708595
12,0,FALSE,Wyoming,0.111673513,0.84095266,0.047373826
13,0,FALSE,Alabama,0.080510101,0.889671717,0.029818182
13,0,FALSE,Alaska,0.059872685,0.917644676,0.022482639
13,0,FALSE,Arizona,0.165934262,0.786946231,0.047119507
13,0,FALSE,Arkansas,0.078952991,0.895853683,0.025193325
13,0,FALSE,California,0.640057707,0.247139085,0.112803208
13,0,FALSE,Colorado,0.098572719,0.873590786,0.027836495
13,0,FALSE,Connecticut,0.566801159,0.320447962,0.112750879
13,0,FALSE,Delaware,0.11562934,0.851462674,0.032907986
13,0,FALSE,Florida,0.098517706,0.867166179,0.034316114
13,0,FALSE,Georgia,0.101150678,0.867571059,0.031278262
13,0,FALSE,Hawaii,0.552584223,0.340311781,0.107103997
13,0,FALSE,Idaho,0.118675408,0.845171457,0.036153135
13,0,FALSE,Illinois,0.128447519,0.83681379,0.034738691
13,0,FALSE,Indiana,0.159238683,0.794742798,0.046018519
13,0,FALSE,Iowa,0.345913352,0.578069273,0.076017375
13,0,FALSE,Kansas,0.181578647,0.777914952,0.040506401
13,0,FALSE,Kentucky,0.096681232,0.877002705,0.026316063
13,0,FALSE,Louisiana,0.080818023,0.889916885,0.029265092
13,0,FALSE,Maine,0.825282576,0.067311794,0.10740563
13,0,FALSE,Maryland,0.34192097,0.599594092,0.058484937
13,0,FALSE,Massachusetts,0.411629002,0.502547604,0.085823394
13,0,FALSE,Michigan,0.666134021,0.224215349,0.10965063
13,0,FALSE,Minnesota,0.225378317,0.716723673,0.05789801
13,0,FALSE,Mississippi,0.084979622,0.885708923,0.029311454
13,0,FALSE,Missouri,0.098267733,0.868721812,0.033010455
13,0,FALSE,Montana,0.116374838,0.850988975,0.032636187
13,0,FALSE,Nebraska,0.127062648,0.836323877,0.036613475
13,0,FALSE,Nevada,0.16207989,0.79174472,0.04617539
13,0,FALSE,New Hampshire,0.280808081,0.656360778,0.062831142
13,0,FALSE,New Jersey,0.200005373,0.748205459,0.051789168
13,0,FALSE,New Mexico,0.10912844,0.858134557,0.032737003
13,0,FALSE,New York,0.627968353,0.284730885,0.087300762
13,0,FALSE,North Carolina,0.104639571,0.867493183,0.027867246
13,0,FALSE,North Dakota,0.168406485,0.780268881,0.051324634
13,0,FALSE,Ohio,0.112451172,0.855750868,0.03179796
13,0,FALSE,Oklahoma,0.084490741,0.888690476,0.026818783
13,0,FALSE,Oregon,0.778011129,0.108616047,0.113372824
13,0,FALSE,Pennsylvania,0.163899491,0.793272901,0.042827608
13,0,FALSE,Rhode Island,0.378877996,0.549003268,0.072118736
13,0,FALSE,South Carolina,0.065627184,0.911661426,0.022711391
13,0,FALSE,South Dakota,0.167773601,0.792857143,0.039369256
13,0,FALSE,Tennessee,0.071768707,0.906096285,0.022135008
13,0,FALSE,Texas,0.127764359,0.84178744,0.030448202
13,0,FALSE,Utah,0.148886986,0.798121195,0.052991819
13,0,FALSE,Vermont,0.61434725,0.296366247,0.089286503
13,0,FALSE,Virginia,0.110496929,0.854396985,0.035106086
13,0,FALSE,Washington,0.247517534,0.696414729,0.056067737
13,0,FALSE,West Virginia,0.112972877,0.851820128,0.035206995
13,0,FALSE,Wisconsin,0.232028302,0.716572327,0.051399371
13,0,FALSE,Wyoming,0.111414319,0.84127054,0.047315141
14,0,FALSE,Alabama,0.080020202,0.891126263,0.028853535
14,0,FALSE,Alaska,0.062563657,0.914508102,0.022928241
14,0,FALSE,Arizona,0.160686852,0.793698642,0.045614505
14,0,FALSE,Arkansas,0.077889703,0.89704416,0.025066138
14,0,FALSE,California,0.648136737,0.239607786,0.112255477
14,0,FALSE,Colorado,0.09700542,0.876038844,0.026955736
14,0,FALSE,Connecticut,0.570484171,0.315156218,0.114359611
14,0,FALSE,Delaware,0.113519965,0.854197049,0.032282986
14,0,FALSE,Florida,0.09875731,0.865821962,0.035420728
14,0,FALSE,Georgia,0.101037629,0.868370478,0.030591893
14,0,FALSE,Hawaii,0.553096882,0.33863779,0.108265327
14,0,FALSE,Idaho,0.114956295,0.849634392,0.035409312
14,0,FALSE,Illinois,0.126279095,0.837231006,0.036489899
14,0,FALSE,Indiana,0.157011317,0.797644033,0.04534465
14,0,FALSE,Iowa,0.34739369,0.575714449,0.076891861
14,0,FALSE,Kansas,0.173279607,0.786225423,0.04049497
14,0,FALSE,Kentucky,0.097601956,0.875983146,0.026414898
14,0,FALSE,Louisiana,0.08274825,0.88713364,0.03011811
14,0,FALSE,Maine,0.820580081,0.070409469,0.10901045
14,0,FALSE,Maryland,0.336027973,0.60647007,0.057501956
14,0,FALSE,Massachusetts,0.414982214,0.502338355,0.082679431
14,0,FALSE,Michigan,0.666912944,0.226099656,0.1069874
14,0,FALSE,Minnesota,0.218516791,0.720620854,0.060862355
14,0,FALSE,Mississippi,0.086320249,0.883853496,0.029826255
14,0,FALSE,Missouri,0.099589996,0.86703567,0.033374334
14,0,FALSE,Montana,0.115585819,0.851324038,0.033090143
14,0,FALSE,Nebraska,0.126111111,0.836873522,0.037015366
14,0,FALSE,Nevada,0.159926538,0.796042241,0.044031221
14,0,FALSE,New Hampshire,0.276000572,0.661001525,0.062997904
14,0,FALSE,New Jersey,0.198065764,0.752261982,0.049672254
14,0,FALSE,New Mexico,0.108883792,0.858134557,0.032981651
14,0,FALSE,New York,0.630532456,0.281958882,0.087508663
14,0,FALSE,North Carolina,0.103118609,0.869158998,0.027722393
14,0,FALSE,North Dakota,0.164684658,0.783110913,0.052204429
14,0,FALSE,Ohio,0.111046007,0.857921007,0.031032986
14,0,FALSE,Oklahoma,0.084689153,0.887433862,0.027876984
14,0,FALSE,Oregon,0.779195836,0.109163525,0.111640639
14,0,FALSE,Pennsylvania,0.160925573,0.796983673,0.042090755
14,0,FALSE,Rhode Island,0.377107843,0.554689542,0.068202614
14,0,FALSE,South Carolina,0.063984976,0.913945667,0.022069357
14,0,FALSE,South Dakota,0.164907059,0.798652882,0.036440058
14,0,FALSE,Tennessee,0.066727717,0.91274202,0.020530263
14,0,FALSE,Texas,0.125612811,0.844632313,0.029754876
14,0,FALSE,Utah,0.148620624,0.79847793,0.052901446
14,0,FALSE,Vermont,0.613066048,0.294289817,0.092644135
14,0,FALSE,Virginia,0.108412433,0.856979341,0.034608226
14,0,FALSE,Washington,0.242755629,0.702883906,0.054360465
14,0,FALSE,West Virginia,0.111824887,0.850630502,0.037544611
14,0,FALSE,Wisconsin,0.229250524,0.722148847,0.048600629
14,0,FALSE,Wyoming,0.108685446,0.843681534,0.04763302
15,0,FALSE,Alabama,0.080848485,0.889484848,0.029666667
15,0,FALSE,Alaska,0.061354167,0.91703125,0.021614583
15,0,FALSE,Arizona,0.158855841,0.793761165,0.047382994
15,0,FALSE,Arkansas,0.079421042,0.895512821,0.025066138
15,0,FALSE,California,0.65064554,0.237901017,0.111453443
15,0,FALSE,Colorado,0.097407407,0.876729901,0.025862692
15,0,FALSE,Connecticut,0.578057107,0.309398924,0.112543969
15,0,FALSE,Delaware,0.110802951,0.855828993,0.033368056
15,0,FALSE,Florida,0.094517544,0.87040692,0.035075536
15,0,FALSE,Georgia,0.101711886,0.867950581,0.030337532
15,0,FALSE,Hawaii,0.557752668,0.332731743,0.109515589
15,0,FALSE,Idaho,0.116817953,0.846074971,0.037107077
15,0,FALSE,Illinois,0.122041063,0.843599034,0.034359903
15,0,FALSE,Indiana,0.155534979,0.798631687,0.045833333
15,0,FALSE,Iowa,0.3472508,0.578715135,0.074034065
15,0,FALSE,Kansas,0.173399634,0.785539552,0.041060814
15,0,FALSE,Kentucky,0.097315855,0.875733458,0.026950687
15,0,FALSE,Louisiana,0.080872703,0.890840989,0.028286308
15,0,FALSE,Maine,0.823789721,0.069556409,0.106653871
15,0,FALSE,Maryland,0.337636933,0.604127543,0.058235524
15,0,FALSE,Massachusetts,0.416975309,0.499952919,0.083071772
15,0,FALSE,Michigan,0.673476518,0.225085911,0.101437572
15,0,FALSE,Minnesota,0.209452736,0.731006426,0.059540837
15,0,FALSE,Mississippi,0.081595882,0.890524453,0.027879665
15,0,FALSE,Missouri,0.099349118,0.87001845,0.030632431
15,0,FALSE,Montana,0.109797882,0.857900994,0.032301124
15,0,FALSE,Nebraska,0.118888889,0.846377069,0.034734043
15,0,FALSE,Nevada,0.155541781,0.802309458,0.04214876
15,0,FALSE,New Hampshire,0.274028016,0.663326663,0.062645321
15,0,FALSE,New Jersey,0.197845476,0.751842897,0.050311627
15,0,FALSE,New Mexico,0.110066259,0.85549949,0.034434251
15,0,FALSE,New York,0.633910834,0.280942481,0.085146685
15,0,FALSE,North Carolina,0.098615372,0.873956203,0.027428425
15,0,FALSE,North Dakota,0.164140965,0.786224792,0.049634243
15,0,FALSE,Ohio,0.10696072,0.862120226,0.030919054
15,0,FALSE,Oklahoma,0.087604718,0.884347443,0.02804784
15,0,FALSE,Oregon,0.783378209,0.109845629,0.106776162
15,0,FALSE,Pennsylvania,0.160421968,0.798505089,0.041072943
15,0,FALSE,Rhode Island,0.372091503,0.559738562,0.068169935
15,0,FALSE,South Carolina,0.065063767,0.912325297,0.022610936
15,0,FALSE,South Dakota,0.168880535,0.791776316,0.03934315
15,0,FALSE,Tennessee,0.067787371,0.910879993,0.021332636
15,0,FALSE,Texas,0.126556629,0.843531938,0.029911433
15,0,FALSE,Utah,0.145224505,0.801855023,0.052920472
15,0,FALSE,Vermont,0.621576099,0.286972609,0.091451292
15,0,FALSE,Virginia,0.106537316,0.859999069,0.033463614
15,0,FALSE,Washington,0.24210502,0.70300849,0.054886489
15,0,FALSE,West Virginia,0.107298358,0.860647157,0.032054485
15,0,FALSE,Wisconsin,0.22552935,0.72543501,0.049035639
15,0,FALSE,Wyoming,0.107780712,0.844982394,0.047236894
16,0,FALSE,Alabama,0.079030303,0.893570707,0.02739899
16,0,FALSE,Alaska,0.061417824,0.915572917,0.023009259
16,0,FALSE,Arizona,0.156564845,0.7979189,0.045516256
16,0,FALSE,Arkansas,0.079019129,0.89492267,0.026058201
16,0,FALSE,California,0.64988752,0.240859742,0.109252739
16,0,FALSE,Colorado,0.095971093,0.877276423,0.026752484
16,0,FALSE,Connecticut,0.583416098,0.306103869,0.110480033
16,0,FALSE,Delaware,0.110138889,0.856102431,0.033758681
16,0,FALSE,Florida,0.096113548,0.869749025,0.034137427
16,0,FALSE,Georgia,0.098946221,0.871503553,0.029550226
16,0,FALSE,Hawaii,0.557972379,0.332098765,0.109928855
16,0,FALSE,Idaho,0.113531686,0.84897882,0.037489494
16,0,FALSE,Illinois,0.121195652,0.842726175,0.036078173
16,0,FALSE,Indiana,0.151260288,0.802098765,0.046640947
16,0,FALSE,Iowa,0.346816415,0.58102995,0.072153635
16,0,FALSE,Kansas,0.17065615,0.789500457,0.039843393
16,0,FALSE,Kentucky,0.096275489,0.878095089,0.025629422
16,0,FALSE,Louisiana,0.08088364,0.890463692,0.028652668
16,0,FALSE,Maine,0.821182555,0.071321177,0.107496268
16,0,FALSE,Maryland,0.332355243,0.611541471,0.056103286
16,0,FALSE,Massachusetts,0.415029295,0.50308642,0.081884285
16,0,FALSE,Michigan,0.676202749,0.224421535,0.099375716
16,0,FALSE,Minnesota,0.207524876,0.733338516,0.059136609
16,0,FALSE,Mississippi,0.081665594,0.891403904,0.026930502
16,0,FALSE,Missouri,0.099912874,0.870013325,0.030073801
16,0,FALSE,Montana,0.111051665,0.856814743,0.032133593
16,0,FALSE,Nebraska,0.115815603,0.849148936,0.035035461
16,0,FALSE,Nevada,0.157235996,0.799917355,0.042846648
16,0,FALSE,New Hampshire,0.26751477,0.669325329,0.063159901
16,0,FALSE,New Jersey,0.189802278,0.758489147,0.051708575
16,0,FALSE,New Mexico,0.105448522,0.86158002,0.032971458
16,0,FALSE,New York,0.626155001,0.284684685,0.089160314
16,0,FALSE,North Carolina,0.100681663,0.871165644,0.028152693
16,0,FALSE,North Dakota,0.160839265,0.79013444,0.049026295
16,0,FALSE,Ohio,0.105929905,0.862315538,0.031754557
16,0,FALSE,Oklahoma,0.085973325,0.887626764,0.026399912
16,0,FALSE,Oregon,0.789203016,0.110173218,0.100623766
16,0,FALSE,Pennsylvania,0.153170059,0.805566158,0.041263783
16,0,FALSE,Rhode Island,0.370686275,0.563453159,0.065860566
16,0,FALSE,South Carolina,0.06307652,0.914775507,0.022147973
16,0,FALSE,South Dakota,0.164358814,0.797039474,0.038601713
16,0,FALSE,Tennessee,0.071323914,0.907086168,0.021589918
16,0,FALSE,Texas,0.127903024,0.841836643,0.030260333
16,0,FALSE,Utah,0.144701294,0.805075152,0.050223554
16,0,FALSE,Vermont,0.620819527,0.287983212,0.091197261
16,0,FALSE,Virginia,0.104448167,0.863642286,0.031909548
16,0,FALSE,Washington,0.236567922,0.708803987,0.054628092
16,0,FALSE,West Virginia,0.107887223,0.858838925,0.033273852
16,0,FALSE,Wisconsin,0.223590147,0.726294549,0.050115304
16,0,FALSE,Wyoming,0.104372066,0.851731221,0.043896714
17,0,FALSE,Alabama,0.080419192,0.891287879,0.028292929
17,0,FALSE,Alaska,0.058350694,0.92,0.021649306
17,0,FALSE,Arizona,0.151679171,0.803380672,0.044940157
17,0,FALSE,Arkansas,0.076775539,0.89720696,0.026017501
17,0,FALSE,California,0.651271518,0.239769171,0.108959311
17,0,FALSE,Colorado,0.098726287,0.874146341,0.027127371
17,0,FALSE,Connecticut,0.584507552,0.302586385,0.112906062
17,0,FALSE,Delaware,0.108541667,0.857921007,0.033537326
