,name,State,State_County,latitude (deg),longitude (deg),2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
0,Abbeville,South Carolina,South Carolina_Abbeville,34.213809,-82.46046,1.612179201088785,1.6285041551691004,1.6447484390760658,1.6608667238551311,1.6768083025401912,1.6925919981716944,1.708173250082457,1.7235720337439748,1.7388133184956178,1.753846781514964,1.7686666606467725,1.7832476024079915,1.7975776983444596,1.8116992042612647,1.825574858221193,1.8391931359137648,1.8525624885,1.8657201779171104,1.8787142221254252,1.891541932119165,1.904203307898331,1.916704111618161,1.92911540985994,1.9414183795832207,1.9536310755410855,1.965756570882996,1.97779025588476
1,Acadia,Louisiana,Louisiana_Acadia,30.291497,-92.411037,5.39070516835134,5.411816253808081,5.43237831736805,5.452066719996636,5.47080388251277,5.488590998442317,5.505351682130072,5.521398637352025,5.536761702254736,5.551425361001996,5.565232068179946,5.5782068878317,5.590337884698634,5.601709799116987,5.612410952000588,5.622649016849522,5.6324395095,5.64220732515909,5.652127912128585,5.662463846098247,5.673059968705944,5.684045180744833,5.694564917697327,5.704598889623763,5.71415425767932,5.7233229233554095,5.732066693824434
2,Accomack,Virginia,Virginia_Accomack,37.765944,-75.757807,2.4798805007500606,2.510396153567364,2.540953687420481,2.5714178199159488,2.601828437754544,2.632196842168151,2.662518712097521,2.6928472298103534,2.7232159666131346,2.753614618441496,2.7839747131257755,2.8142939239417606,2.844506105443998,2.874612254800008,2.9045665023039,2.934379816798384,2.9640455505,2.99368502545694,3.023374358789848,3.053088953699914,3.0828367875272926,3.112593263473173,3.142624625265229,3.172913256277286,3.203497713653426,3.234424199488715,3.2657299413705414
3,Ada,Idaho,Idaho_Ada,43.447861,-116.244456,28.491984575614676,28.927815861016644,29.3720146794701,29.82096263830414,30.274927005159217,30.73294150471981,31.19406042071965,31.657934249321222,32.12141745598673,32.58605196941115,33.049884679914186,33.51217546172222,33.97360276346107,34.433632049849784,34.89082418743972,35.34591930200446,35.8001509365,36.255019901522815,36.70955992175736,37.16660814600242,37.625033826548346,38.08824976557339,38.5561531678312,39.02936080479978,39.5100519357014,39.99773314335364,40.49359685261398
4,Adair,Iowa,Iowa_Adair,41.328528,-94.478164,0.5286445833793755,0.5302513678821789,0.5317903931894362,0.5332169025693527,0.534514491164059,0.5356833372872282,0.5367075710220081,0.5375846959769842,0.5383268374818856,0.5389213352659659,0.5393578471362204,0.5396449321489284,0.5397658288188764,0.5397253516152213,0.5395113752082338,0.539132636967866,0.5385957344999999,0.537897101531186,0.5370588489568126,0.5360857912460371,0.5349782850262044,0.53373240739652,0.5324496188366302,0.53112742295512,0.5297626101058851,0.5283776478116587,0.5269475721582925
5,Adair,Kentucky,Kentucky_Adair,37.105541,-85.281401,1.5548074488783654,1.563213075854934,1.571429466399814,1.5793439797798596,1.5869798950799203,1.5943405915219917,1.6014196861311938,1.608271621928549,1.6149418306764265,1.6214074087590862,1.6276702335220803,1.633736687940288,1.6396026418534926,1.645270723545469,1.6507649630392878,1.6560823565820653,1.661237172,1.6662725882407985,1.6712426728563712,1.676130529736747,1.6809477984243495,1.685729397546456,1.690543287012065,1.6953894668211753,1.7002829557382082,1.7052353933055882,1.7102610473495137
6,Adair,Missouri,Missouri_Adair,40.190666,-92.603592,2.114542853506831,2.1263178524849065,2.138123832478898,2.1498221165604177,2.1614149176591724,2.1728834258726426,2.184190390217404,2.1953767498930605,2.206468691234494,2.217390974631623,2.2280945468092432,2.2385834648051555,2.248793553657816,2.258722969259136,2.268341468236434,2.2776446247302933,2.286650511,2.2954148191098787,2.304071800128903,2.3125672372792185,2.320953872052208,2.3292435067396484,2.337579612950964,2.3459419054971606,2.3543905023019835,2.3629316733329384,2.371586810243872
7,Adair,Oklahoma,Oklahoma_Adair,35.8975,-94.651671,1.9686307445210016,1.9765732327460284,1.984574658162831,1.9925233207603292,2.000420904458289,2.0082236273428187,2.015941592932509,2.0236859399318514,2.0315217799050926,2.0393879304341054,2.047292811117713,2.055332966689112,2.063428130306167,2.0716136642839453,2.0798862007829166,2.088282786037911,2.096867409,2.105709671686137,2.1149072414426957,2.124470783094851,2.1344199423731967,2.1447491062118496,2.1551186841248637,2.1654882620378766,2.175847736432301,2.186238643995672,2.1965335681324354
8,Adams,Colorado,Colorado_Adams,39.874325,-104.331872,40.93565359285988,41.32089492007061,41.70629730882939,42.08925693077607,42.47128597488955,42.851856517206805,43.23208704070039,43.613955023265824,43.9998227009412,44.38958269936114,44.78374504676114,45.18217552518451,45.58493676967769,45.99116083745396,46.40178725421031,46.81618966948208,47.234582832,47.65790626746103,48.08817324521584,48.52497216353048,48.96790931639865,49.41728893118884,49.87770126202055,50.348287313970815,50.829950821281486,51.32404291138344,51.82922140470957
