,sn,pbc,kn,ds,high_prob_habit,Y
4886,0.22998046875,0.58349609375,0.54736328125,-0.44482421875,0.77392578125,0.6004206436553434
4887,0.22998046875,0.57373046875,0.54248046875,-0.44482421875,0.77392578125,0.6008503403681495
4888,0.22998046875,0.57373046875,0.54736328125,-0.77783203125,0.77392578125,0.5972401099739176
4889,0.22998046875,0.57373046875,0.54736328125,-0.44482421875,0.85302734375,0.6294665701984101
4890,0.22998046875,0.58349609375,0.54248046875,-0.77783203125,0.85302734375,0.6238208962856175
4891,0.96337890625,0.57373046875,0.54248046875,-0.77783203125,0.85302734375,0.6320244275041074
4892,0.96337890625,0.58349609375,0.54736328125,-0.77783203125,0.85302734375,0.6318830718963981
4893,0.96337890625,0.58349609375,0.54248046875,-0.44482421875,0.85302734375,0.6446661034568345
4894,0.96337890625,0.58349609375,0.54248046875,-0.77783203125,0.77392578125,0.6204168456576454
4895,0.96337890625,0.58349609375,0.54248046875,-0.77783203125,0.85302734375,0.6319743917771297
4896,0.16748046875,0.38623046875,0.10986328125,-0.13232421875,0.46142578125,0.4232461756988041
4897,0.77587890625,0.38623046875,0.10986328125,-0.13232421875,0.46142578125,0.44328148104329
4898,0.16748046875,0.27099609375,0.10986328125,-0.13232421875,0.46142578125,0.4255817667459529
4899,0.16748046875,0.38623046875,0.85498046875,-0.13232421875,0.46142578125,0.4196071044212264
4900,0.16748046875,0.38623046875,0.10986328125,-0.59033203125,0.46142578125,0.4122170860044353
4901,0.16748046875,0.38623046875,0.10986328125,-0.13232421875,0.41552734375,0.420299042406959
4902,0.16748046875,0.27099609375,0.85498046875,-0.59033203125,0.41552734375,0.41078085083825355
4903,0.77587890625,0.38623046875,0.85498046875,-0.59033203125,0.41552734375,0.4275091627548453
4904,0.77587890625,0.27099609375,0.10986328125,-0.59033203125,0.41552734375,0.4331031609521261
4905,0.77587890625,0.27099609375,0.85498046875,-0.13232421875,0.41552734375,0.44550861756682786
4906,0.77587890625,0.27099609375,0.85498046875,-0.59033203125,0.46142578125,0.4374122551295099
4907,0.77587890625,0.27099609375,0.85498046875,-0.59033203125,0.41552734375,0.43247182654899824
4908,0.66748046875,0.88623046875,0.60986328125,-0.63232421875,0.96142578125,0.6591924870062158
