,location,year,bale,material,value
204,Virginia_Dinwiddie,2020,iron_bale,pet,0.0
205,Virginia_Dinwiddie,2020,iron_bale,film,0.00025290804033079836
206,Virginia_Dinwiddie,2020,iron_bale,other,0.0
207,Virginia_Dinwiddie,2020,aluminum_bale,aluminum,11.879587575000002
208,Virginia_Dinwiddie,2020,aluminum_bale,cardboard,0.0
209,Virginia_Dinwiddie,2020,aluminum_bale,iron,0.0
210,Virginia_Dinwiddie,2020,aluminum_bale,glass,2.3238677756250024
211,Virginia_Dinwiddie,2020,aluminum_bale,hdpe,0.0
212,Virginia_Dinwiddie,2020,aluminum_bale,paper,0.0
213,Virginia_Dinwiddie,2020,aluminum_bale,pet,0.0
214,Virginia_Dinwiddie,2020,aluminum_bale,film,0.0
215,Virginia_Dinwiddie,2020,aluminum_bale,other,0.0
216,North Dakota_Divide,2020,vacuum,aluminum,1.851564585
217,North Dakota_Divide,2020,vacuum,cardboard,88.87510008000001
218,North Dakota_Divide,2020,vacuum,iron,2.221877502
219,North Dakota_Divide,2020,vacuum,glass,27.773468775
220,North Dakota_Divide,2020,vacuum,hdpe,14.812516679999998
221,North Dakota_Divide,2020,vacuum,paper,138.48995414854662
222,North Dakota_Divide,2020,vacuum,pet,16.664081264999997
223,North Dakota_Divide,2020,vacuum,film,1.2972745746718033
224,North Dakota_Divide,2020,vacuum,other,0.7406258339999997
225,North Dakota_Divide,2020,film_bale,aluminum,0.0
226,North Dakota_Divide,2020,film_bale,cardboard,1.7775020016000003
227,North Dakota_Divide,2020,film_bale,iron,0.0
228,North Dakota_Divide,2020,film_bale,glass,0.0
229,North Dakota_Divide,2020,film_bale,hdpe,0.0
230,North Dakota_Divide,2020,film_bale,paper,2.7697990829709322
231,North Dakota_Divide,2020,film_bale,pet,0.0
232,North Dakota_Divide,2020,film_bale,film,1.2713290831783672
233,North Dakota_Divide,2020,film_bale,other,0.0
234,North Dakota_Divide,2020,cardboard_bale,aluminum,0.0
235,North Dakota_Divide,2020,cardboard_bale,cardboard,65.32319855880002
236,North Dakota_Divide,2020,cardboard_bale,iron,0.0
237,North Dakota_Divide,2020,cardboard_bale,glass,0.0
238,North Dakota_Divide,2020,cardboard_bale,hdpe,0.0
239,North Dakota_Divide,2020,cardboard_bale,paper,2.7144031013115137
240,North Dakota_Divide,2020,cardboard_bale,pet,0.0
241,North Dakota_Divide,2020,cardboard_bale,film,0.0
242,North Dakota_Divide,2020,cardboard_bale,other,0.0
243,North Dakota_Divide,2020,glass_bale,aluminum,0.0
244,North Dakota_Divide,2020,glass_bale,cardboard,0.0
245,North Dakota_Divide,2020,glass_bale,iron,0.0
246,North Dakota_Divide,2020,glass_bale,glass,26.94026471175
247,North Dakota_Divide,2020,glass_bale,hdpe,0.0
248,North Dakota_Divide,2020,glass_bale,paper,0.0
249,North Dakota_Divide,2020,glass_bale,pet,0.0
250,North Dakota_Divide,2020,glass_bale,film,0.0
251,North Dakota_Divide,2020,glass_bale,other,0.0
252,North Dakota_Divide,2020,pet_bale,aluminum,0.05554693754999995
253,North Dakota_Divide,2020,pet_bale,cardboard,1.0669455764604017
254,North Dakota_Divide,2020,pet_bale,iron,0.0
255,North Dakota_Divide,2020,pet_bale,glass,0.06665632506000008
256,North Dakota_Divide,2020,pet_bale,hdpe,1.4812516679999987
257,North Dakota_Divide,2020,pet_bale,paper,0.3990172558927929
258,North Dakota_Divide,2020,pet_bale,pet,15.164313951149998
259,North Dakota_Divide,2020,pet_bale,film,0.005085316332713471
260,North Dakota_Divide,2020,pet_bale,other,0.03703129169999997
261,North Dakota_Divide,2020,hdpe_bale,aluminum,0.05388052942350008
262,North Dakota_Divide,2020,hdpe_bale,cardboard,1.0135982976373796
263,North Dakota_Divide,2020,hdpe_bale,iron,0.0
264,North Dakota_Divide,2020,hdpe_bale,glass,0.06132381905520001
265,North Dakota_Divide,2020,hdpe_bale,hdpe,9.3318855084
266,North Dakota_Divide,2020,hdpe_bale,paper,0.37906639309815393
267,North Dakota_Divide,2020,hdpe_bale,pet,0.014997673138499978
268,North Dakota_Divide,2020,hdpe_bale,film,0.004068253066170778
269,North Dakota_Divide,2020,hdpe_bale,other,0.03517972711500006
270,North Dakota_Divide,2020,iron_bale,aluminum,0.0
271,North Dakota_Divide,2020,iron_bale,cardboard,0.0
272,North Dakota_Divide,2020,iron_bale,iron,2.17743995196
273,North Dakota_Divide,2020,iron_bale,glass,0.0
274,North Dakota_Divide,2020,iron_bale,hdpe,0.0
275,North Dakota_Divide,2020,iron_bale,paper,0.0
276,North Dakota_Divide,2020,iron_bale,pet,0.0
277,North Dakota_Divide,2020,iron_bale,film,0.00016273012264683115
278,North Dakota_Divide,2020,iron_bale,other,0.0
279,North Dakota_Divide,2020,aluminum_bale,aluminum,1.43681411796
280,North Dakota_Divide,2020,aluminum_bale,cardboard,0.0
281,North Dakota_Divide,2020,aluminum_bale,iron,0.0
282,North Dakota_Divide,2020,aluminum_bale,glass,0.38327386909500033
283,North Dakota_Divide,2020,aluminum_bale,hdpe,0.0
284,North Dakota_Divide,2020,aluminum_bale,paper,0.0
285,North Dakota_Divide,2020,aluminum_bale,pet,0.0
286,North Dakota_Divide,2020,aluminum_bale,film,0.0
287,North Dakota_Divide,2020,aluminum_bale,other,0.0
288,Indiana_Jefferson,2020,vacuum,aluminum,28.05560331
289,Indiana_Jefferson,2020,vacuum,cardboard,1262.5021489499998
290,Indiana_Jefferson,2020,vacuum,iron,50.50008595799999
291,Indiana_Jefferson,2020,vacuum,glass,308.61163641
292,Indiana_Jefferson,2020,vacuum,hdpe,196.38922317
293,Indiana_Jefferson,2020,vacuum,paper,694.525326070808
294,Indiana_Jefferson,2020,vacuum,pet,280.5560331
295,Indiana_Jefferson,2020,vacuum,film,22.16522491599877
296,Indiana_Jefferson,2020,vacuum,other,22.444482648
297,Indiana_Jefferson,2020,film_bale,aluminum,0.0
298,Indiana_Jefferson,2020,film_bale,cardboard,25.250042978999996
299,Indiana_Jefferson,2020,film_bale,iron,0.0
300,Indiana_Jefferson,2020,film_bale,glass,0.0
301,Indiana_Jefferson,2020,film_bale,hdpe,0.0
302,Indiana_Jefferson,2020,film_bale,paper,13.89050652141616
303,Indiana_Jefferson,2020,film_bale,pet,0.0
304,Indiana_Jefferson,2020,film_bale,film,21.721920417678795
305,Indiana_Jefferson,2020,film_bale,other,0.0
306,Indiana_Jefferson,2020,cardboard_bale,aluminum,0.0
307,Indiana_Jefferson,2020,cardboard_bale,cardboard,927.9390794782498
308,Indiana_Jefferson,2020,cardboard_bale,iron,0.0
309,Indiana_Jefferson,2020,cardboard_bale,glass,0.0
310,Indiana_Jefferson,2020,cardboard_bale,hdpe,0.0
311,Indiana_Jefferson,2020,cardboard_bale,paper,13.612696390987836
312,Indiana_Jefferson,2020,cardboard_bale,pet,0.0
313,Indiana_Jefferson,2020,cardboard_bale,film,0.0
314,Indiana_Jefferson,2020,cardboard_bale,other,0.0
315,Indiana_Jefferson,2020,glass_bale,aluminum,0.0
316,Indiana_Jefferson,2020,glass_bale,cardboard,0.0
317,Indiana_Jefferson,2020,glass_bale,iron,0.0
318,Indiana_Jefferson,2020,glass_bale,glass,299.3532873177
319,Indiana_Jefferson,2020,glass_bale,hdpe,0.0
320,Indiana_Jefferson,2020,glass_bale,paper,0.0
321,Indiana_Jefferson,2020,glass_bale,pet,0.0
322,Indiana_Jefferson,2020,glass_bale,film,0.0
323,Indiana_Jefferson,2020,glass_bale,other,0.0
324,Indiana_Jefferson,2020,pet_bale,aluminum,0.8416680993000014
325,Indiana_Jefferson,2020,pet_bale,cardboard,15.15633829814476
326,Indiana_Jefferson,2020,pet_bale,iron,0.0
327,Indiana_Jefferson,2020,pet_bale,glass,0.7406679273840009
328,Indiana_Jefferson,2020,pet_bale,hdpe,19.63892231700001
329,Indiana_Jefferson,2020,pet_bale,paper,2.001066369475218
330,Indiana_Jefferson,2020,pet_bale,pet,255.30599012099998
331,Indiana_Jefferson,2020,pet_bale,film,0.08688768167071526
332,Indiana_Jefferson,2020,pet_bale,other,1.1222241323999995
333,Indiana_Jefferson,2020,hdpe_bale,aluminum,0.8164180563210017
334,Indiana_Jefferson,2020,hdpe_bale,cardboard,14.398521383237494
335,Indiana_Jefferson,2020,hdpe_bale,iron,0.0
336,Indiana_Jefferson,2020,hdpe_bale,glass,0.6814144931932802
337,Indiana_Jefferson,2020,hdpe_bale,hdpe,123.72521059709999
338,Indiana_Jefferson,2020,hdpe_bale,paper,1.9010130510014562
