,location,year,bale,material,value
439,Texas_Reagan,2020,vacuum,film,1.2321317849022668
440,Texas_Reagan,2020,vacuum,other,2.7716316120000006
441,Texas_Reagan,2020,film_bale,aluminum,0.0
442,Texas_Reagan,2020,film_bale,cardboard,2.840922402300001
443,Texas_Reagan,2020,film_bale,iron,0.0
444,Texas_Reagan,2020,film_bale,glass,0.0
445,Texas_Reagan,2020,film_bale,hdpe,0.0
446,Texas_Reagan,2020,film_bale,paper,0.7749798271893402
447,Texas_Reagan,2020,film_bale,pet,0.0
448,Texas_Reagan,2020,film_bale,film,1.2074891492042215
449,Texas_Reagan,2020,film_bale,other,0.0
450,Texas_Reagan,2020,cardboard_bale,aluminum,0.0
451,Texas_Reagan,2020,cardboard_bale,cardboard,104.40389828452501
452,Texas_Reagan,2020,cardboard_bale,iron,0.0
453,Texas_Reagan,2020,cardboard_bale,glass,0.0
454,Texas_Reagan,2020,cardboard_bale,hdpe,0.0
455,Texas_Reagan,2020,cardboard_bale,paper,0.7594802306455535
456,Texas_Reagan,2020,cardboard_bale,pet,0.0
457,Texas_Reagan,2020,cardboard_bale,film,0.0
458,Texas_Reagan,2020,cardboard_bale,other,0.0
459,Texas_Reagan,2020,glass_bale,aluminum,0.0
460,Texas_Reagan,2020,glass_bale,cardboard,0.0
461,Texas_Reagan,2020,glass_bale,iron,0.0
462,Texas_Reagan,2020,glass_bale,glass,10.08180998865
463,Texas_Reagan,2020,glass_bale,hdpe,0.0
464,Texas_Reagan,2020,glass_bale,paper,0.0
465,Texas_Reagan,2020,glass_bale,pet,0.0
466,Texas_Reagan,2020,glass_bale,film,0.0
467,Texas_Reagan,2020,glass_bale,other,0.0
468,Texas_Reagan,2020,pet_bale,aluminum,0.10393618545000027
469,Texas_Reagan,2020,pet_bale,cardboard,1.7052636719805747
470,Texas_Reagan,2020,pet_bale,iron,0.0
471,Texas_Reagan,2020,pet_bale,glass,0.024944684508000026
472,Texas_Reagan,2020,pet_bale,hdpe,3.1180855634999993
473,Texas_Reagan,2020,pet_bale,paper,0.11164359390489675
474,Texas_Reagan,2020,pet_bale,pet,28.374578627850003
475,Texas_Reagan,2020,pet_bale,film,0.004829956596816887
476,Texas_Reagan,2020,pet_bale,other,0.13858158060000036
477,Texas_Reagan,2020,hdpe_bale,aluminum,0.10081809988650026
478,Texas_Reagan,2020,hdpe_bale,cardboard,1.6200004883815495
479,Texas_Reagan,2020,hdpe_bale,iron,0.0
480,Texas_Reagan,2020,hdpe_bale,glass,0.02294910974736003
481,Texas_Reagan,2020,hdpe_bale,hdpe,19.64393905005
482,Texas_Reagan,2020,hdpe_bale,paper,0.10606141420965187
483,Texas_Reagan,2020,hdpe_bale,pet,0.028062770071500154
484,Texas_Reagan,2020,hdpe_bale,film,0.003863965277453512
485,Texas_Reagan,2020,hdpe_bale,other,0.13165250157000008
486,Texas_Reagan,2020,iron_bale,aluminum,0.0
487,Texas_Reagan,2020,iron_bale,cardboard,0.0
488,Texas_Reagan,2020,iron_bale,iron,0.20787237090000002
489,Texas_Reagan,2020,iron_bale,glass,0.0
490,Texas_Reagan,2020,iron_bale,hdpe,0.0
491,Texas_Reagan,2020,iron_bale,paper,0.0
492,Texas_Reagan,2020,iron_bale,pet,0.0
493,Texas_Reagan,2020,iron_bale,film,0.00015455861109814052
494,Texas_Reagan,2020,iron_bale,other,0.0
495,Texas_Reagan,2020,aluminum_bale,aluminum,2.68848266364
496,Texas_Reagan,2020,aluminum_bale,cardboard,0.0
497,Texas_Reagan,2020,aluminum_bale,iron,0.0
498,Texas_Reagan,2020,aluminum_bale,glass,0.14343193592100015
499,Texas_Reagan,2020,aluminum_bale,hdpe,0.0
500,Texas_Reagan,2020,aluminum_bale,paper,0.0
501,Texas_Reagan,2020,aluminum_bale,pet,0.0
502,Texas_Reagan,2020,aluminum_bale,film,0.0
503,Texas_Reagan,2020,aluminum_bale,other,0.0
504,Minnesota_Pipestone,2020,vacuum,aluminum,9.138074505
505,Minnesota_Pipestone,2020,vacuum,cardboard,630.5271408450001
506,Minnesota_Pipestone,2020,vacuum,iron,22.8451862625
507,Minnesota_Pipestone,2020,vacuum,glass,246.728011635
508,Minnesota_Pipestone,2020,vacuum,hdpe,54.82844702999999
509,Minnesota_Pipestone,2020,vacuum,paper,128.91430952273006
510,Minnesota_Pipestone,2020,vacuum,pet,45.690372525
511,Minnesota_Pipestone,2020,vacuum,film,3.2879317142751057
512,Minnesota_Pipestone,2020,vacuum,other,1.827614901
513,Minnesota_Pipestone,2020,film_bale,aluminum,0.0
514,Minnesota_Pipestone,2020,film_bale,cardboard,12.610542816900002
515,Minnesota_Pipestone,2020,film_bale,iron,0.0
516,Minnesota_Pipestone,2020,film_bale,glass,0.0
517,Minnesota_Pipestone,2020,film_bale,hdpe,0.0
518,Minnesota_Pipestone,2020,film_bale,paper,2.5782861904546013
519,Minnesota_Pipestone,2020,film_bale,pet,0.0
520,Minnesota_Pipestone,2020,film_bale,film,3.2221730799896036
521,Minnesota_Pipestone,2020,film_bale,other,0.0
522,Minnesota_Pipestone,2020,cardboard_bale,aluminum,0.0
523,Minnesota_Pipestone,2020,cardboard_bale,cardboard,463.4374485210751
524,Minnesota_Pipestone,2020,cardboard_bale,iron,0.0
525,Minnesota_Pipestone,2020,cardboard_bale,glass,0.0
526,Minnesota_Pipestone,2020,cardboard_bale,hdpe,0.0
527,Minnesota_Pipestone,2020,cardboard_bale,paper,2.5267204666455094
528,Minnesota_Pipestone,2020,cardboard_bale,pet,0.0
529,Minnesota_Pipestone,2020,cardboard_bale,film,0.0
530,Minnesota_Pipestone,2020,cardboard_bale,other,0.0
531,Minnesota_Pipestone,2020,glass_bale,aluminum,0.0
532,Minnesota_Pipestone,2020,glass_bale,cardboard,0.0
533,Minnesota_Pipestone,2020,glass_bale,iron,0.0
534,Minnesota_Pipestone,2020,glass_bale,glass,239.32617128594998
535,Minnesota_Pipestone,2020,glass_bale,hdpe,0.0
536,Minnesota_Pipestone,2020,glass_bale,paper,0.0
537,Minnesota_Pipestone,2020,glass_bale,pet,0.0
538,Minnesota_Pipestone,2020,glass_bale,film,0.0
539,Minnesota_Pipestone,2020,glass_bale,other,0.0
540,Minnesota_Pipestone,2020,pet_bale,aluminum,0.27414223515000025
541,Minnesota_Pipestone,2020,pet_bale,cardboard,7.569478325844244
542,Minnesota_Pipestone,2020,pet_bale,iron,0.0
543,Minnesota_Pipestone,2020,pet_bale,glass,0.5921472279240003
544,Minnesota_Pipestone,2020,pet_bale,hdpe,5.482844702999998
545,Minnesota_Pipestone,2020,pet_bale,paper,0.3714279085968908
546,Minnesota_Pipestone,2020,pet_bale,pet,41.578238997750006
547,Minnesota_Pipestone,2020,pet_bale,film,0.012888692319958421
548,Minnesota_Pipestone,2020,pet_bale,other,0.09138074505000016
549,Minnesota_Pipestone,2020,hdpe_bale,aluminum,0.2659179680955006
550,Minnesota_Pipestone,2020,hdpe_bale,cardboard,7.191004409552022
551,Minnesota_Pipestone,2020,hdpe_bale,iron,0.0
552,Minnesota_Pipestone,2020,hdpe_bale,glass,0.5447754496900803
553,Minnesota_Pipestone,2020,hdpe_bale,hdpe,34.54192162889999
554,Minnesota_Pipestone,2020,hdpe_bale,paper,0.3528565131670458
555,Minnesota_Pipestone,2020,hdpe_bale,pet,0.04112133527249995
556,Minnesota_Pipestone,2020,hdpe_bale,film,0.01031095385596674
557,Minnesota_Pipestone,2020,hdpe_bale,other,0.08681170779750014
558,Minnesota_Pipestone,2020,iron_bale,aluminum,0.0
559,Minnesota_Pipestone,2020,iron_bale,cardboard,0.0
560,Minnesota_Pipestone,2020,iron_bale,iron,1.142259313125
561,Minnesota_Pipestone,2020,iron_bale,glass,0.0
562,Minnesota_Pipestone,2020,iron_bale,hdpe,0.0
563,Minnesota_Pipestone,2020,iron_bale,paper,0.0
564,Minnesota_Pipestone,2020,iron_bale,pet,0.0
565,Minnesota_Pipestone,2020,iron_bale,film,0.0004124381542386697
566,Minnesota_Pipestone,2020,iron_bale,other,0.0
567,Minnesota_Pipestone,2020,aluminum_bale,aluminum,7.091145815880001
568,Minnesota_Pipestone,2020,aluminum_bale,cardboard,0.0
569,Minnesota_Pipestone,2020,aluminum_bale,iron,0.0
570,Minnesota_Pipestone,2020,aluminum_bale,glass,3.404846560563003
571,Minnesota_Pipestone,2020,aluminum_bale,hdpe,0.0
572,Minnesota_Pipestone,2020,aluminum_bale,paper,0.0
573,Minnesota_Pipestone,2020,aluminum_bale,pet,0.0
574,Minnesota_Pipestone,2020,aluminum_bale,film,0.0
575,Minnesota_Pipestone,2020,aluminum_bale,other,0.0
576,Georgia_Barrow,2020,vacuum,aluminum,77.75482635
577,Georgia_Barrow,2020,vacuum,cardboard,4587.53475465
578,Georgia_Barrow,2020,vacuum,iron,101.081274255
579,Georgia_Barrow,2020,vacuum,glass,544.28378445
580,Georgia_Barrow,2020,vacuum,hdpe,622.0386108
581,Georgia_Barrow,2020,vacuum,paper,670.5709959615128
582,Georgia_Barrow,2020,vacuum,pet,855.3030898499999
583,Georgia_Barrow,2020,vacuum,film,40.38855450989021
584,Georgia_Barrow,2020,vacuum,other,38.877413175
585,Georgia_Barrow,2020,film_bale,aluminum,0.0
586,Georgia_Barrow,2020,film_bale,cardboard,91.75069509299999
587,Georgia_Barrow,2020,film_bale,iron,0.0
588,Georgia_Barrow,2020,film_bale,glass,0.0
589,Georgia_Barrow,2020,film_bale,hdpe,0.0
590,Georgia_Barrow,2020,film_bale,paper,13.411419919230257
591,Georgia_Barrow,2020,film_bale,pet,0.0
592,Georgia_Barrow,2020,film_bale,film,39.58078341969241
593,Georgia_Barrow,2020,film_bale,other,0.0
594,Georgia_Barrow,2020,cardboard_bale,aluminum,0.0
595,Georgia_Barrow,2020,cardboard_bale,cardboard,3371.8380446677497
596,Georgia_Barrow,2020,cardboard_bale,iron,0.0
597,Georgia_Barrow,2020,cardboard_bale,glass,0.0
598,Georgia_Barrow,2020,cardboard_bale,hdpe,0.0
599,Georgia_Barrow,2020,cardboard_bale,paper,13.143191520845651
600,Georgia_Barrow,2020,cardboard_bale,pet,0.0
601,Georgia_Barrow,2020,cardboard_bale,film,0.0
602,Georgia_Barrow,2020,cardboard_bale,other,0.0
603,Georgia_Barrow,2020,glass_bale,aluminum,0.0
604,Georgia_Barrow,2020,glass_bale,cardboard,0.0
605,Georgia_Barrow,2020,glass_bale,iron,0.0
606,Georgia_Barrow,2020,glass_bale,glass,527.9552709165
607,Georgia_Barrow,2020,glass_bale,hdpe,0.0
608,Georgia_Barrow,2020,glass_bale,paper,0.0
609,Georgia_Barrow,2020,glass_bale,pet,0.0
610,Georgia_Barrow,2020,glass_bale,film,0.0
611,Georgia_Barrow,2020,glass_bale,other,0.0
612,Georgia_Barrow,2020,pet_bale,aluminum,2.332644790499998
613,Georgia_Barrow,2020,pet_bale,cardboard,55.07335472957334
614,Georgia_Barrow,2020,pet_bale,iron,0.0
615,Georgia_Barrow,2020,pet_bale,glass,1.30628108268
616,Georgia_Barrow,2020,pet_bale,hdpe,62.203861080000024
617,Georgia_Barrow,2020,pet_bale,paper,1.9320491535643143
618,Georgia_Barrow,2020,pet_bale,pet,778.3258117634999
619,Georgia_Barrow,2020,pet_bale,film,0.1583231336787697
620,Georgia_Barrow,2020,pet_bale,other,1.9438706587500008
621,Georgia_Barrow,2020,hdpe_bale,aluminum,2.2626654467850074
622,Georgia_Barrow,2020,hdpe_bale,cardboard,52.31968699309459
623,Georgia_Barrow,2020,hdpe_bale,iron,0.0
624,Georgia_Barrow,2020,hdpe_bale,glass,1.2017785960656013
625,Georgia_Barrow,2020,hdpe_bale,hdpe,391.88432480399996
626,Georgia_Barrow,2020,hdpe_bale,paper,1.8354466958860982
627,Georgia_Barrow,2020,hdpe_bale,pet,0.7697727808649972
628,Georgia_Barrow,2020,hdpe_bale,film,0.12665850694301584
629,Georgia_Barrow,2020,hdpe_bale,other,1.846677125812505
630,Georgia_Barrow,2020,iron_bale,aluminum,0.0
631,Georgia_Barrow,2020,iron_bale,cardboard,0.0
632,Georgia_Barrow,2020,iron_bale,iron,5.0540637127500005
633,Georgia_Barrow,2020,iron_bale,glass,0.0
634,Georgia_Barrow,2020,iron_bale,hdpe,0.0
635,Georgia_Barrow,2020,iron_bale,paper,0.0
636,Georgia_Barrow,2020,iron_bale,pet,0.0
637,Georgia_Barrow,2020,iron_bale,film,0.005066340277720634
638,Georgia_Barrow,2020,iron_bale,other,0.0
639,Georgia_Barrow,2020,aluminum_bale,aluminum,60.337745247600004
640,Georgia_Barrow,2020,aluminum_bale,cardboard,0.0
641,Georgia_Barrow,2020,aluminum_bale,iron,0.0
642,Georgia_Barrow,2020,aluminum_bale,glass,7.5111162254100075
643,Georgia_Barrow,2020,aluminum_bale,hdpe,0.0
644,Georgia_Barrow,2020,aluminum_bale,paper,0.0
645,Georgia_Barrow,2020,aluminum_bale,pet,0.0
646,Georgia_Barrow,2020,aluminum_bale,film,0.0
647,Georgia_Barrow,2020,aluminum_bale,other,0.0
648,Oregon_Washington,2020,vacuum,aluminum,1637.36913465
649,Oregon_Washington,2020,vacuum,cardboard,42571.5975009
650,Oregon_Washington,2020,vacuum,iron,1037.000451945
651,Oregon_Washington,2020,vacuum,glass,14736.322211849998
652,Oregon_Washington,2020,vacuum,hdpe,2728.9485577499995
653,Oregon_Washington,2020,vacuum,paper,35961.66849153784
654,Oregon_Washington,2020,vacuum,pet,2728.9485577499995
655,Oregon_Washington,2020,vacuum,film,1092.3470452192814
656,Oregon_Washington,2020,vacuum,other,218.31588462
657,Oregon_Washington,2020,film_bale,aluminum,0.0
658,Oregon_Washington,2020,film_bale,cardboard,851.4319500180001
659,Oregon_Washington,2020,film_bale,iron,0.0
660,Oregon_Washington,2020,film_bale,glass,0.0
661,Oregon_Washington,2020,film_bale,hdpe,0.0
662,Oregon_Washington,2020,film_bale,paper,719.2333698307568
663,Oregon_Washington,2020,film_bale,pet,0.0
664,Oregon_Washington,2020,film_bale,film,1070.5001043148957
665,Oregon_Washington,2020,film_bale,other,0.0
666,Oregon_Washington,2020,cardboard_bale,aluminum,0.0
667,Oregon_Washington,2020,cardboard_bale,cardboard,31290.124163161505
668,Oregon_Washington,2020,cardboard_bale,iron,0.0
669,Oregon_Washington,2020,cardboard_bale,glass,0.0
670,Oregon_Washington,2020,cardboard_bale,hdpe,0.0
671,Oregon_Washington,2020,cardboard_bale,paper,704.8487024341417
672,Oregon_Washington,2020,cardboard_bale,pet,0.0
673,Oregon_Washington,2020,cardboard_bale,film,0.0
674,Oregon_Washington,2020,cardboard_bale,other,0.0
675,Oregon_Washington,2020,glass_bale,aluminum,0.0
676,Oregon_Washington,2020,glass_bale,cardboard,0.0
677,Oregon_Washington,2020,glass_bale,iron,0.0
678,Oregon_Washington,2020,glass_bale,glass,14294.232545494498
679,Oregon_Washington,2020,glass_bale,hdpe,0.0
680,Oregon_Washington,2020,glass_bale,paper,0.0
681,Oregon_Washington,2020,glass_bale,pet,0.0
682,Oregon_Washington,2020,glass_bale,film,0.0
683,Oregon_Washington,2020,glass_bale,other,0.0
684,Oregon_Washington,2020,pet_bale,aluminum,49.121074039499945
685,Oregon_Washington,2020,pet_bale,cardboard,511.0720279983052
686,Oregon_Washington,2020,pet_bale,iron,0.0
687,Oregon_Washington,2020,pet_bale,glass,35.36717330843999
688,Oregon_Washington,2020,pet_bale,hdpe,272.894855775
689,Oregon_Washington,2020,pet_bale,paper,103.6127592578191
690,Oregon_Washington,2020,pet_bale,pet,2483.3431875525
691,Oregon_Washington,2020,pet_bale,film,4.282000417259585
692,Oregon_Washington,2020,pet_bale,other,10.915794231000007
693,Oregon_Washington,2020,hdpe_bale,aluminum,47.647441818314974
694,Oregon_Washington,2020,hdpe_bale,cardboard,485.51842659838985
695,Oregon_Washington,2020,hdpe_bale,iron,0.0
696,Oregon_Washington,2020,hdpe_bale,glass,32.53779944376481
697,Oregon_Washington,2020,hdpe_bale,hdpe,1719.2375913824994
698,Oregon_Washington,2020,hdpe_bale,paper,98.43212129492804
699,Oregon_Washington,2020,hdpe_bale,pet,2.4560537019750086
700,Oregon_Washington,2020,hdpe_bale,film,3.425600333807669
701,Oregon_Washington,2020,hdpe_bale,other,10.37000451945002
702,Oregon_Washington,2020,iron_bale,aluminum,0.0
703,Oregon_Washington,2020,iron_bale,cardboard,0.0
704,Oregon_Washington,2020,iron_bale,iron,51.850022597249996
705,Oregon_Washington,2020,iron_bale,glass,0.0
706,Oregon_Washington,2020,iron_bale,hdpe,0.0
707,Oregon_Washington,2020,iron_bale,paper,0.0
708,Oregon_Washington,2020,iron_bale,pet,0.0
709,Oregon_Washington,2020,iron_bale,film,0.1370240133523068
710,Oregon_Washington,2020,iron_bale,other,0.0
711,Oregon_Washington,2020,aluminum_bale,aluminum,1270.5984484884002
712,Oregon_Washington,2020,aluminum_bale,cardboard,0.0
713,Oregon_Washington,2020,aluminum_bale,iron,0.0
714,Oregon_Washington,2020,aluminum_bale,glass,203.36124652353018
715,Oregon_Washington,2020,aluminum_bale,hdpe,0.0
716,Oregon_Washington,2020,aluminum_bale,paper,0.0
717,Oregon_Washington,2020,aluminum_bale,pet,0.0
718,Oregon_Washington,2020,aluminum_bale,film,0.0
719,Oregon_Washington,2020,aluminum_bale,other,0.0
720,Texas_Jones,2020,vacuum,aluminum,9.99536433
721,Texas_Jones,2020,vacuum,cardboard,409.80993753
722,Texas_Jones,2020,vacuum,iron,11.994437196
723,Texas_Jones,2020,vacuum,glass,29.98609299
724,Texas_Jones,2020,vacuum,hdpe,89.95827896999998
725,Texas_Jones,2020,vacuum,paper,111.79271715072204
726,Texas_Jones,2020,vacuum,pet,89.95827896999998
727,Texas_Jones,2020,vacuum,film,3.554759886371609
728,Texas_Jones,2020,vacuum,other,7.996291464
729,Texas_Jones,2020,film_bale,aluminum,0.0
730,Texas_Jones,2020,film_bale,cardboard,8.1961987506
731,Texas_Jones,2020,film_bale,iron,0.0
732,Texas_Jones,2020,film_bale,glass,0.0
733,Texas_Jones,2020,film_bale,hdpe,0.0
734,Texas_Jones,2020,film_bale,paper,2.235854343014441
735,Texas_Jones,2020,film_bale,pet,0.0
736,Texas_Jones,2020,film_bale,film,3.4836646886441764
737,Texas_Jones,2020,film_bale,other,0.0
738,Texas_Jones,2020,cardboard_bale,aluminum,0.0
739,Texas_Jones,2020,cardboard_bale,cardboard,301.21030408455
740,Texas_Jones,2020,cardboard_bale,iron,0.0
741,Texas_Jones,2020,cardboard_bale,glass,0.0
742,Texas_Jones,2020,cardboard_bale,hdpe,0.0
743,Texas_Jones,2020,cardboard_bale,paper,2.191137256154152
744,Texas_Jones,2020,cardboard_bale,pet,0.0
745,Texas_Jones,2020,cardboard_bale,film,0.0
746,Texas_Jones,2020,cardboard_bale,other,0.0
747,Texas_Jones,2020,glass_bale,aluminum,0.0
748,Texas_Jones,2020,glass_bale,cardboard,0.0
749,Texas_Jones,2020,glass_bale,iron,0.0
750,Texas_Jones,2020,glass_bale,glass,29.086510200299998
751,Texas_Jones,2020,glass_bale,hdpe,0.0
752,Texas_Jones,2020,glass_bale,paper,0.0
753,Texas_Jones,2020,glass_bale,pet,0.0
754,Texas_Jones,2020,glass_bale,film,0.0
755,Texas_Jones,2020,glass_bale,other,0.0
756,Texas_Jones,2020,pet_bale,aluminum,0.29986092989999946
757,Texas_Jones,2020,pet_bale,cardboard,4.91976830004765
758,Texas_Jones,2020,pet_bale,iron,0.0
759,Texas_Jones,2020,pet_bale,glass,0.071966623176
760,Texas_Jones,2020,pet_bale,hdpe,8.995827896999998
761,Texas_Jones,2020,pet_bale,paper,0.322097176654661
762,Texas_Jones,2020,pet_bale,pet,81.86203386269999
763,Texas_Jones,2020,pet_bale,film,0.013934658754576716
764,Texas_Jones,2020,pet_bale,other,0.39981457320000047
765,Texas_Jones,2020,hdpe_bale,aluminum,0.290865102003
766,Texas_Jones,2020,hdpe_bale,cardboard,4.673779885045278
767,Texas_Jones,2020,hdpe_bale,iron,0.0
768,Texas_Jones,2020,hdpe_bale,glass,0.06620929332192005
769,Texas_Jones,2020,hdpe_bale,hdpe,56.673715751099984
770,Texas_Jones,2020,hdpe_bale,paper,0.3059923178219277
771,Texas_Jones,2020,hdpe_bale,pet,0.08096245107300071
772,Texas_Jones,2020,hdpe_bale,film,0.011147727003661373
773,Texas_Jones,2020,hdpe_bale,other,0.3798238445400006
774,Texas_Jones,2020,iron_bale,aluminum,0.0
775,Texas_Jones,2020,iron_bale,cardboard,0.0
776,Texas_Jones,2020,iron_bale,iron,0.5997218598
777,Texas_Jones,2020,iron_bale,glass,0.0
778,Texas_Jones,2020,iron_bale,hdpe,0.0
779,Texas_Jones,2020,iron_bale,paper,0.0
780,Texas_Jones,2020,iron_bale,pet,0.0
781,Texas_Jones,2020,iron_bale,film,0.000445909080146455
782,Texas_Jones,2020,iron_bale,other,0.0
783,Texas_Jones,2020,aluminum_bale,aluminum,7.7564027200800005
784,Texas_Jones,2020,aluminum_bale,cardboard,0.0
785,Texas_Jones,2020,aluminum_bale,iron,0.0
786,Texas_Jones,2020,aluminum_bale,glass,0.4138080832620004
787,Texas_Jones,2020,aluminum_bale,hdpe,0.0
788,Texas_Jones,2020,aluminum_bale,paper,0.0
789,Texas_Jones,2020,aluminum_bale,pet,0.0
790,Texas_Jones,2020,aluminum_bale,film,0.0
791,Texas_Jones,2020,aluminum_bale,other,0.0
792,Kentucky_Monroe,2020,vacuum,aluminum,10.19131629
793,Kentucky_Monroe,2020,vacuum,cardboard,377.07870273
794,Kentucky_Monroe,2020,vacuum,iron,6.114789773999999
795,Kentucky_Monroe,2020,vacuum,glass,61.14789773999999
796,Kentucky_Monroe,2020,vacuum,hdpe,50.95658145
797,Kentucky_Monroe,2020,vacuum,paper,189.72313339041543
798,Kentucky_Monroe,2020,vacuum,pet,122.29579547999998
799,Kentucky_Monroe,2020,vacuum,film,4.311903781206141
800,Kentucky_Monroe,2020,vacuum,other,3.057394887
801,Kentucky_Monroe,2020,film_bale,aluminum,0.0
802,Kentucky_Monroe,2020,film_bale,cardboard,7.5415740546
803,Kentucky_Monroe,2020,film_bale,iron,0.0
804,Kentucky_Monroe,2020,film_bale,glass,0.0
805,Kentucky_Monroe,2020,film_bale,hdpe,0.0
806,Kentucky_Monroe,2020,film_bale,paper,3.7944626678083084
807,Kentucky_Monroe,2020,film_bale,pet,0.0
808,Kentucky_Monroe,2020,film_bale,film,4.225665705582018
809,Kentucky_Monroe,2020,film_bale,other,0.0
810,Kentucky_Monroe,2020,cardboard_bale,aluminum,0.0
811,Kentucky_Monroe,2020,cardboard_bale,cardboard,277.15284650654996
812,Kentucky_Monroe,2020,cardboard_bale,iron,0.0
813,Kentucky_Monroe,2020,cardboard_bale,glass,0.0
814,Kentucky_Monroe,2020,cardboard_bale,hdpe,0.0
815,Kentucky_Monroe,2020,cardboard_bale,paper,3.718573414452142
816,Kentucky_Monroe,2020,cardboard_bale,pet,0.0
817,Kentucky_Monroe,2020,cardboard_bale,film,0.0
818,Kentucky_Monroe,2020,cardboard_bale,other,0.0
819,Kentucky_Monroe,2020,glass_bale,aluminum,0.0
820,Kentucky_Monroe,2020,glass_bale,cardboard,0.0
821,Kentucky_Monroe,2020,glass_bale,iron,0.0
822,Kentucky_Monroe,2020,glass_bale,glass,59.31346080779999
823,Kentucky_Monroe,2020,glass_bale,hdpe,0.0
824,Kentucky_Monroe,2020,glass_bale,paper,0.0
825,Kentucky_Monroe,2020,glass_bale,pet,0.0
826,Kentucky_Monroe,2020,glass_bale,film,0.0
827,Kentucky_Monroe,2020,glass_bale,other,0.0
828,Kentucky_Monroe,2020,pet_bale,aluminum,0.30573948870000045
829,Kentucky_Monroe,2020,pet_bale,cardboard,4.526829826273655
830,Kentucky_Monroe,2020,pet_bale,iron,0.0
831,Kentucky_Monroe,2020,pet_bale,glass,0.14675495457600007
832,Kentucky_Monroe,2020,pet_bale,hdpe,5.095658145000002
833,Kentucky_Monroe,2020,pet_bale,paper,0.5466302919244654
834,Kentucky_Monroe,2020,pet_bale,pet,111.28917388679999
835,Kentucky_Monroe,2020,pet_bale,film,0.01690266282232808
836,Kentucky_Monroe,2020,pet_bale,other,0.15286974435000023
837,Kentucky_Monroe,2020,hdpe_bale,aluminum,0.2965673040389998
838,Kentucky_Monroe,2020,hdpe_bale,cardboard,4.300488334959965
839,Kentucky_Monroe,2020,hdpe_bale,iron,0.0
840,Kentucky_Monroe,2020,hdpe_bale,glass,0.13501455820992003
841,Kentucky_Monroe,2020,hdpe_bale,hdpe,32.102646313499996
842,Kentucky_Monroe,2020,hdpe_bale,paper,0.5192987773282418
843,Kentucky_Monroe,2020,hdpe_bale,pet,0.11006621593199917
844,Kentucky_Monroe,2020,hdpe_bale,film,0.013522130257862468
845,Kentucky_Monroe,2020,hdpe_bale,other,0.14522625713250026
846,Kentucky_Monroe,2020,iron_bale,aluminum,0.0
847,Kentucky_Monroe,2020,iron_bale,cardboard,0.0
848,Kentucky_Monroe,2020,iron_bale,iron,0.3057394887
849,Kentucky_Monroe,2020,iron_bale,glass,0.0
850,Kentucky_Monroe,2020,iron_bale,hdpe,0.0
851,Kentucky_Monroe,2020,iron_bale,paper,0.0
852,Kentucky_Monroe,2020,iron_bale,pet,0.0
853,Kentucky_Monroe,2020,iron_bale,film,0.0005408852103144988
854,Kentucky_Monroe,2020,iron_bale,other,0.0
855,Kentucky_Monroe,2020,aluminum_bale,aluminum,7.90846144104
856,Kentucky_Monroe,2020,aluminum_bale,cardboard,0.0
857,Kentucky_Monroe,2020,aluminum_bale,iron,0.0
858,Kentucky_Monroe,2020,aluminum_bale,glass,0.8438409888120006
859,Kentucky_Monroe,2020,aluminum_bale,hdpe,0.0
860,Kentucky_Monroe,2020,aluminum_bale,paper,0.0
861,Kentucky_Monroe,2020,aluminum_bale,pet,0.0
862,Kentucky_Monroe,2020,aluminum_bale,film,0.0
863,Kentucky_Monroe,2020,aluminum_bale,other,0.0
864,Florida_Union,2020,vacuum,aluminum,32.98706097
865,Florida_Union,2020,vacuum,cardboard,1138.053603465
866,Florida_Union,2020,vacuum,iron,47.83123840649999
867,Florida_Union,2020,vacuum,glass,164.93530485
868,Florida_Union,2020,vacuum,hdpe,82.467652425
869,Florida_Union,2020,vacuum,paper,182.33863546488905
870,Florida_Union,2020,vacuum,pet,230.90942679
871,Florida_Union,2020,vacuum,film,7.769808032873771
872,Florida_Union,2020,vacuum,other,8.2467652425
873,Florida_Union,2020,film_bale,aluminum,0.0
874,Florida_Union,2020,film_bale,cardboard,22.7610720693
875,Florida_Union,2020,film_bale,iron,0.0
876,Florida_Union,2020,film_bale,glass,0.0
877,Florida_Union,2020,film_bale,hdpe,0.0
878,Florida_Union,2020,film_bale,paper,3.6467727092977813
879,Florida_Union,2020,film_bale,pet,0.0
880,Florida_Union,2020,film_bale,film,7.614411872216295
881,Florida_Union,2020,film_bale,other,0.0
882,Florida_Union,2020,cardboard_bale,aluminum,0.0
883,Florida_Union,2020,cardboard_bale,cardboard,836.4693985467749
884,Florida_Union,2020,cardboard_bale,iron,0.0
885,Florida_Union,2020,cardboard_bale,glass,0.0
886,Florida_Union,2020,cardboard_bale,hdpe,0.0
887,Florida_Union,2020,cardboard_bale,paper,3.5738372551118256
888,Florida_Union,2020,cardboard_bale,pet,0.0
889,Florida_Union,2020,cardboard_bale,film,0.0
890,Florida_Union,2020,cardboard_bale,other,0.0
891,Florida_Union,2020,glass_bale,aluminum,0.0
892,Florida_Union,2020,glass_bale,cardboard,0.0
893,Florida_Union,2020,glass_bale,iron,0.0
894,Florida_Union,2020,glass_bale,glass,159.9872457045
895,Florida_Union,2020,glass_bale,hdpe,0.0
896,Florida_Union,2020,glass_bale,paper,0.0
